# x_1,x_2,Class_label
9.75788939e+01,3.69431137e+02,2
9.18363754e+01,3.44450155e+02,2
9.33457525e+01,-3.36067608e+02,1
-3.37157994e+01,3.89232413e+02,0
1.13303496e+02,-3.13960295e+02,1
1.03122404e+02,-3.32337337e+02,1
1.16942479e+02,-2.92139886e+02,1
9.80608778e+01,-3.42144815e+02,1
-4.99059033e+01,3.49008023e+02,0
9.87524302e+01,3.74605793e+02,2
8.75775134e+01,-3.51155157e+02,1
8.19525032e+01,-3.77690754e+02,1
-3.27791566e+01,3.11479825e+02,0
9.86130268e+01,3.73990148e+02,2
-1.30786729e+01,3.09755483e+02,0
1.13753363e+02,-3.02857813e+02,1
4.69740179e+00,3.93601501e+02,0
9.37093035e+01,3.53048973e+02,2
-2.47414686e+01,3.54748663e+02,0
1.00245774e+02,3.81181443e+02,2
9.62005675e+01,3.63960345e+02,2
1.00334780e+02,3.80885752e+02,2
9.24596152e+01,3.47675813e+02,2
-1.25229106e+01,4.75497500e+02,0
9.77266946e+01,-3.18226912e+02,1
1.05042477e+02,4.02068203e+02,2
1.01595048e+02,-3.44092768e+02,1
9.41014677e+01,3.54089213e+02,2
1.07897977e+02,4.14189562e+02,2
-1.90253482e+01,4.72006093e+02,0
9.98234194e+01,3.78820499e+02,2
9.53054799e+01,3.59944158e+02,2
8.64247257e+01,-3.38197469e+02,1
-3.06356902e+01,4.85652549e+02,0
8.82607609e+01,-3.52849865e+02,1
-2.19283654e+00,3.85748582e+02,0
-4.03043704e+01,3.44762716e+02,0
9.74923338e+01,3.68757156e+02,2
1.03493569e+02,3.94811537e+02,2
-2.76768733e+01,4.55106686e+02,2
-2.78380758e+01,4.07114462e+02,0
1.04483810e+02,-2.98614989e+02,1
1.09418213e+02,-3.09735631e+02,1
8.96537689e+01,-3.49636489e+02,1
1.05068217e+02,-2.98840970e+02,2
7.63673803e+01,-3.82406971e+02,1
-1.23448245e+01,2.83698926e+02,0
1.15338463e+02,-2.94690673e+02,1
1.08085504e+02,4.15377021e+02,2
-5.49054650e+01,3.47845130e+02,0
1.04428959e+02,-3.09972274e+02,1
9.92207312e+01,3.76745698e+02,2
-3.65651024e+01,3.07277446e+02,0
1.02996521e+02,-3.07363381e+02,1
9.25426781e+01,3.47723967e+02,2
-4.47589444e+01,4.32518872e+02,0
1.00569537e+02,3.81643954e+02,2
-4.06088873e+01,2.31737352e+02,0
-4.10153577e+01,3.41929766e+02,0
8.69678078e+01,-3.51726840e+02,1
9.12893317e+01,-3.09891121e+02,1
8.72946004e+01,3.24838613e+02,2
8.05454334e+01,-3.74561399e+02,1
-2.45848593e+01,2.77054037e+02,0
8.41028880e+01,3.11314141e+02,2
1.09130394e+02,-2.97771527e+02,1
1.03303977e+02,-3.01043808e+02,1
9.17987690e+01,3.44083083e+02,2
8.21567348e+01,3.02396697e+02,2
1.07640400e+02,4.12939318e+02,2
1.11566383e+02,-2.89880258e+02,1
9.99540669e+01,-3.04505340e+02,1
1.01969556e+02,-3.17599374e+02,1
9.06305081e+01,-3.55326633e+02,1
1.02559013e+02,3.91007363e+02,2
9.35317115e+01,-3.01967929e+02,1
1.05521602e+02,4.04169969e+02,2
9.85517593e+01,3.73851673e+02,2
-1.79277151e+01,3.48129327e+02,0
-4.01517878e+01,4.03488371e+02,0
9.88328885e+01,3.75667176e+02,2
8.73248991e+01,3.25316803e+02,2
9.05383594e+01,-3.42446136e+02,1
9.46352242e+01,3.56729832e+02,2
1.09244646e+02,-3.12544581e+02,1
9.83823861e+01,-3.08422831e+02,1
9.30827024e+01,-3.61048762e+02,1
9.51790588e+01,3.59439210e+02,2
9.87178634e+01,-2.96494259e+02,1
-2.10764409e+01,5.04792064e+02,0
1.05904439e+02,-2.91951989e+02,1
1.24701160e+02,-2.91213137e+02,1
1.00768268e+02,3.83248039e+02,2
-2.19862596e+01,2.87406588e+02,0
9.92769905e+01,-3.24243107e+02,1
-2.75277050e+01,3.53370828e+02,0
9.50199832e+01,3.58673564e+02,2
-1.64929008e+01,4.53429964e+02,0
1.04488251e+02,3.99776522e+02,2
9.79275278e+01,3.71196912e+02,2
9.22827877e+01,-3.18745187e+02,1
1.07649842e+02,-3.11314899e+02,1
9.65095789e+01,3.65208200e+02,2
9.99751167e+01,-3.35497935e+02,1
9.76879571e+01,3.69792073e+02,2
-5.47557142e+01,3.00406907e+02,0
1.17407008e+02,-3.19887449e+02,1
-3.00671442e+01,3.62595922e+02,0
1.14049505e+02,-2.96566395e+02,1
3.53347349e+00,5.34506446e+02,0
-4.19614715e+01,4.20091197e+02,0
-3.67887769e+01,3.51923968e+02,0
1.21401674e+02,-2.68940720e+02,1
-1.87687125e+01,3.98141576e+02,0
1.01421063e+02,3.86054003e+02,2
1.04894147e+02,4.00550723e+02,0
9.43826015e+01,3.55483182e+02,2
1.01198965e+02,3.85447207e+02,2
-2.84745265e+01,4.86530565e+02,0
1.05105730e+02,-3.08766825e+02,1
1.02708589e+02,-2.94535006e+02,1
9.59568820e+01,3.62952948e+02,2
9.80684290e+01,3.71246781e+02,2
-2.47173875e+01,3.48186678e+02,0
-4.16318161e+01,3.49541992e+02,0
1.00770639e+02,3.83356649e+02,2
1.12358701e+02,4.33921885e+02,2
-4.64970071e+01,3.65109191e+02,0
1.00697387e+02,3.83240276e+02,2
-3.45696636e+01,4.06494479e+02,0
1.01713493e+02,-3.34371503e+02,1
9.49540430e+01,-3.28177349e+02,1
-1.42469028e+01,4.83497881e+02,0
-3.24884677e+01,4.23480979e+02,0
-2.89769530e+01,3.94392461e+02,0
-4.17006553e+01,2.47429319e+02,0
6.88171273e+01,-3.93789849e+02,1
9.50808943e+01,3.58284499e+02,2
8.89968635e+01,-3.47510998e+02,1
1.06103862e+02,4.06696788e+02,2
-2.01367021e+01,4.58996483e+02,0
-1.71394466e+01,4.53821689e+02,0
8.11824744e+01,-3.57359565e+02,1
1.02730676e+02,-3.30305882e+02,1
9.61621996e+01,3.63687661e+02,2
9.33206883e+01,-3.35982911e+02,1
9.99717776e+01,3.79774180e+02,2
1.04809886e+02,4.00714576e+02,2
-3.09108069e+01,4.13955673e+02,0
9.65234466e+01,3.65105394e+02,2
-2.12016221e+01,4.38674633e+02,0
9.59175401e+01,3.62608476e+02,2
1.00384886e+02,-3.06972631e+02,1
-3.75513602e+01,3.57964310e+02,0
1.01636401e+02,3.87287968e+02,2
-3.90511287e+01,3.19613088e+02,0
9.04540608e+01,3.38916982e+02,2
1.02086978e+02,-3.01513776e+02,1
1.01420063e+02,-3.27671099e+02,1
8.71740276e+01,-3.64084480e+02,1
1.02962109e+02,-2.98487472e+02,1
-7.19023421e+00,2.76346591e+02,0
1.01770115e+02,3.87803430e+02,2
9.84161853e+01,3.73310610e+02,2
-4.62488430e+01,4.41373443e+02,0
1.01776948e+02,3.88048179e+02,2
-3.08398191e+01,3.03056457e+02,0
9.83822434e+01,3.72518512e+02,2
9.12799296e+01,3.42258244e+02,0
1.03938501e+02,3.97055771e+02,2
9.41715545e+01,3.54852942e+02,2
9.52101405e+01,-3.23161851e+02,1
9.28098373e+01,3.48769199e+02,2
1.05958693e+02,4.06225349e+02,2
1.18691650e+02,-2.57726836e+02,1
9.70060839e+01,3.66976812e+02,2
1.06611443e+02,4.08651564e+02,2
-5.19191025e+01,3.70883715e+02,0
-3.74093847e+01,2.64259900e+02,0
9.24092597e+01,3.47343196e+02,2
1.14670272e+02,-3.18374733e+02,1
-2.58130140e+01,5.33206664e+02,0
9.99891084e+01,3.80631061e+02,2
9.46362311e+01,3.56576190e+02,2
8.92706483e+01,3.33047651e+02,2
1.03172866e+02,-3.13058427e+02,1
-2.04971353e+01,3.26908558e+02,0
-2.28754224e+01,4.81610718e+02,0
1.07323013e+02,4.12001471e+02,2
1.10690029e+02,4.26453434e+02,2
9.76355764e+01,-3.15292746e+02,1
8.81606117e+01,-3.42149537e+02,1
9.03623299e+01,3.38367746e+02,2
1.13028754e+02,-3.05570584e+02,1
8.50230112e+01,-3.35538311e+02,1
-3.82991136e+01,5.02657072e+02,0
1.00511908e+02,3.81998058e+02,2
-4.07934182e+01,4.34654724e+02,0
-1.80356331e+01,3.39843172e+02,0
9.14834974e+01,-3.27747028e+02,1
-6.01373668e+01,3.06431195e+02,0
8.82818588e+01,-3.18033870e+02,1
-3.50737743e+01,3.38402448e+02,0
-1.97264952e+01,4.35660449e+02,0
-2.39623167e+01,3.54412441e+02,0
-4.19551969e+01,3.78608376e+02,0
9.64225952e+01,3.64595858e+02,2
-1.79240016e+01,3.63643520e+02,0
9.44999898e+01,-3.27761706e+02,1
9.66099032e+01,3.64516689e+02,2
1.00398032e+02,3.80667359e+02,2
-5.47894705e+01,2.84554012e+02,0
-2.01937190e+01,4.85390538e+02,0
1.02967245e+02,3.93213834e+02,2
-2.28540619e+01,3.62821891e+02,0
1.07716528e+02,-2.81772303e+02,1
-4.37697490e+01,2.47399219e+02,1
8.49319290e+01,-3.40267752e+02,1
-2.67034633e+01,3.59462632e+02,0
8.81312266e+01,3.28552211e+02,2
1.03320499e+02,-3.06003115e+02,1
1.02609748e+02,-3.15932390e+02,1
-3.53690837e+01,4.09660221e+02,0
-8.32801868e+01,3.81667130e+02,0
-6.35565799e+01,3.26589980e+02,0
1.00562461e+02,3.82404777e+02,2
-3.26203352e+01,2.71128205e+02,0
9.51193335e+01,-3.20530549e+02,1
-5.35537010e+01,3.21705657e+02,0
-2.49329673e+01,4.39878157e+02,0
7.97599354e+01,-3.38079756e+02,1
1.05195147e+02,-3.16575016e+02,1
1.06980858e+01,3.27902547e+02,0
8.87796401e+01,-3.36365411e+02,1
7.41293877e+00,3.85192206e+02,0
1.03819401e+02,3.97012734e+02,2
1.02065290e+02,3.89001184e+02,2
1.07754721e+02,4.13723790e+02,2
-3.55952763e+01,4.46622727e+02,0
-2.23315689e+01,4.14814816e+02,0
-2.15203491e+01,2.55002631e+02,0
9.51908380e+01,-3.45043085e+02,1
-2.31524287e+01,3.01648241e+02,0
-5.47501145e+01,4.86882635e+02,0
9.86657732e+01,-2.89432980e+02,1
9.17636410e+01,-3.30718539e+02,1
9.77427934e+01,3.70401176e+02,2
-3.27294342e+01,4.36008375e+02,0
9.88700488e+01,3.75423626e+02,2
8.28946263e+01,3.05478737e+02,2
9.19514809e+01,3.45002365e+02,2
-3.64815369e+01,5.07685187e+02,0
1.00242182e+02,3.81065915e+02,2
1.04150517e+02,3.97775827e+02,2
-4.88285859e+01,3.77260415e+02,0
-2.29403049e+01,3.73444263e+02,0
5.99704569e+01,-3.90369436e+02,1
8.84543023e+01,3.29749305e+02,2
-9.55433798e+00,2.71663373e+02,0
8.40308277e+01,-3.34272445e+02,1
-3.68526029e+01,3.80717377e+02,2
-3.52463975e+01,4.29513076e+02,0
9.95800257e+01,-3.27135411e+02,1
8.48887986e+01,-3.55880304e+02,1
9.68491678e+01,3.66656849e+02,2
9.55801796e+01,3.61003419e+02,2
1.24806887e+02,-2.95836373e+02,1
9.93149413e+01,-3.19475980e+02,1
-2.83000121e+01,3.35124814e+02,0
1.00880868e+02,-3.27634088e+02,1
6.98643008e+01,-3.68690915e+02,1
1.15207022e+02,-2.99665784e+02,1
9.62886433e+01,3.63975929e+02,2
-3.70581110e+01,3.73419829e+02,0
7.96387063e+00,4.32471412e+02,0
1.03530380e+02,3.95491146e+02,2
9.60441589e+01,-3.42074843e+02,1
1.25747114e+02,-2.78191083e+02,1
1.12812793e+02,-2.93023402e+02,1
9.07432236e+01,3.39550307e+02,2
9.83003908e+01,3.72798257e+02,1
9.75547460e+01,-3.50278583e+02,1
1.01213423e+02,-3.12748606e+02,1
9.98957465e+01,3.79564541e+02,2
-3.47809094e+01,2.50213951e+02,0
-4.78400534e+01,3.45150003e+02,0
9.71881028e+01,-3.32470457e+02,1
-3.12020828e+01,4.11287094e+02,0
1.06622824e+02,4.08747935e+02,2
1.17011363e+02,-2.56241988e+02,1
-4.31821636e+01,3.81015173e+02,0
1.01115674e+02,3.84887825e+02,2
-2.22635611e+01,3.89759049e+02,2
1.09349088e+02,-3.13365369e+02,2
-9.16872584e+00,3.51894070e+02,0
9.37685729e+01,3.52903060e+02,2
1.07204746e+02,-3.12879330e+02,1
-3.70984170e+01,3.73881408e+02,0
8.02699529e+01,-3.39316653e+02,1
-4.04738113e+01,2.08166562e+02,0
1.01440153e+02,-3.12534660e+02,1
-6.30151265e+01,2.27740872e+02,0
1.06377083e+02,4.07658390e+02,2
7.82877416e+01,-3.64128846e+02,1
-2.37097049e+01,3.41375213e+02,0
9.80006399e+01,3.71753316e+02,2
-5.22338940e+01,3.41121839e+02,0
-4.68328578e+01,3.33738855e+02,0
1.00814243e+02,3.83604100e+02,2
1.11128165e+02,-2.73134953e+02,1
-4.50914497e+01,4.50871772e+02,0
1.01902583e+02,3.88342498e+02,2
-2.81771990e+01,3.97637462e+02,0
-2.00803447e+01,3.40800890e+02,0
-3.74730710e+01,5.21963226e+02,0
9.58823248e+01,3.61769268e+02,2
9.72693504e+01,3.68645549e+02,2
8.83898435e+01,-3.67573206e+02,1
8.09334512e+01,-3.40955724e+02,1
1.11630220e+02,-2.76322006e+02,1
-3.57724370e+01,4.02687045e+02,0
-2.22971210e+01,3.98528386e+02,0
-3.43517278e+01,2.90861812e+02,0
9.86540491e+01,3.73792085e+02,2
2.73613089e+00,4.37064162e+02,0
9.96928775e+01,-2.82586611e+02,1
7.98590815e+01,2.92080004e+02,1
1.09040149e+02,4.19652344e+02,2
9.98554289e+01,3.79656294e+02,2
1.04368618e+02,3.99747257e+02,2
9.59526084e+01,3.62102091e+02,2
1.00910257e+02,3.84302226e+02,2
1.08436043e+02,4.16324273e+02,2
8.63913047e+01,-3.46524526e+02,1
1.14011138e+02,4.41357530e+02,2
1.06949257e+02,-3.36080305e+02,1
9.12618574e+01,3.41860248e+02,2
9.43639543e+01,3.55404868e+02,2
1.03342955e+02,3.94585678e+02,2
9.39756509e+01,3.53420077e+02,2
-5.80236591e+01,3.72652504e+02,0
-1.93238589e+01,3.36558678e+02,0
-1.20806254e+01,4.11173542e+02,0
1.06746885e+02,4.09309938e+02,2
9.34701908e+01,-3.18636117e+02,2
-1.99466544e+01,4.05329469e+02,0
9.33989313e+01,3.51182563e+02,2
9.56707912e+01,-3.56701599e+02,1
8.41469835e+01,-3.40300139e+02,1
7.57868378e+00,5.12801027e+02,0
9.49761525e+01,-3.21807466e+02,1
-4.34652411e+01,2.84797352e+02,0
9.31582323e+01,-3.28874430e+02,1
-3.09750384e+01,3.69951153e+02,0
-1.60072708e+01,4.77823214e+02,0
9.78003335e+01,3.70907378e+02,2
-3.56073511e+01,2.94077576e+02,0
-1.07884556e+01,4.70790851e+02,0
9.34340664e+01,-3.34540641e+02,1
9.93332148e+01,-3.39438102e+02,1
1.08260956e+02,4.15686025e+02,2
9.99139191e+01,3.79717953e+02,2
1.18900344e+02,-2.70753135e+02,1
-1.95626519e+01,3.97098464e+02,0
9.74542210e+01,-3.19848290e+02,1
1.06163727e+02,4.06393861e+02,2
1.10447859e+02,4.25523021e+02,2
9.25723272e+01,3.47578744e+02,2
9.82560943e+01,3.72721068e+02,2
1.04492822e+02,-2.84311907e+02,1
9.11360569e+01,-3.52632206e+02,1
-2.68916469e+01,2.93945212e+02,0
9.58077639e+01,3.61740333e+02,2
9.08132518e+01,-3.64002816e+02,1
-1.05417169e+01,5.14584234e+02,0
-1.18128644e+01,3.18575342e+02,0
9.97749154e+01,3.79219584e+02,2
-1.69553795e+01,1.35740130e+02,0
-3.55136925e+01,4.32997316e+02,0
-2.16956607e+01,4.37974742e+02,0
9.05693779e+01,-3.37490685e+02,1
-1.28362869e+01,3.47183345e+02,0
8.21000445e+01,-3.47602286e+02,1
9.89117243e+01,3.75494970e+02,2
9.37214097e+01,3.52125169e+02,2
9.87626711e+01,3.74476166e+02,2
-2.42862238e+01,3.30268660e+02,0
-3.13106294e+01,4.21502443e+02,0
-2.91495401e+01,3.68290492e+02,0
8.92531467e+01,-3.32525008e+02,1
1.00415179e+02,3.81581372e+02,2
1.06031441e+02,-3.00257192e+02,1
9.83234889e+01,3.72564758e+02,2
1.13216300e+02,4.36925456e+02,2
-1.33761507e+01,4.19732916e+02,0
1.06073836e+02,4.06474158e+02,2
-3.70955090e+01,4.65389580e+02,0
-3.80026043e+01,3.54941539e+02,0
1.06194090e+02,4.06900064e+02,0
8.92058336e+01,-3.45963123e+02,1
8.79034898e+01,-3.74572396e+02,1
-3.92576932e+01,3.57925664e+02,0
1.00336891e+00,3.54005158e+02,0
9.50242802e+01,-3.27053374e+02,1
-5.93338552e+01,3.22167595e+02,0
9.84733017e+01,3.73822158e+02,2
1.10739151e+02,4.26684263e+02,2
-5.22003522e+01,3.81781281e+02,0
1.20907785e+02,-2.71900040e+02,1
8.66580134e+01,-3.31349422e+02,1
9.68905583e+01,-3.15794717e+02,1
9.55865376e+01,-3.19024103e+02,1
1.02148498e+02,3.89878074e+02,2
9.19872807e+01,-3.37632997e+02,1
1.07141744e+02,-2.97111447e+02,1
-2.36274783e+01,2.81078679e+02,0
1.06871665e+02,-3.08486211e+02,1
-3.60178737e+01,3.78766773e+02,0
9.61326126e+01,3.62802827e+02,2
9.74277382e+01,3.69228715e+02,2
1.20209637e+02,-2.93314212e+02,1
1.12324576e+02,-3.25951965e+02,1
1.09085412e+02,4.19002107e+02,2
-2.29048527e+01,3.62374326e+02,0
-2.77627532e+01,4.26324293e+02,0
9.81888093e+01,3.71957305e+02,2
1.25090740e+02,-2.45504062e+02,1
-6.11525770e+00,5.74928592e+02,0
-3.90461108e+01,3.18815496e+02,0
1.14130658e+02,-3.02720211e+02,1
-1.32856853e+01,4.48452613e+02,0
9.36124947e+01,-3.36173240e+02,1
1.14110771e+02,-3.18620297e+02,1
-2.79823446e+01,4.25344854e+02,0
-2.14001640e+01,3.23160203e+02,0
8.09447636e+01,-3.44948568e+02,1
-5.52255030e+01,3.27896486e+02,0
9.99778212e+01,3.79729609e+02,2
1.06415859e+02,4.07637674e+02,2
1.28218660e+02,-2.78763867e+02,1
8.96625806e+01,3.35220249e+02,2
-1.52590244e+01,4.01600433e+02,0
9.77928692e+01,3.70272581e+02,2
-3.11459484e+01,3.48806528e+02,0
1.02604816e+02,3.91280505e+02,2
-4.04385370e+01,3.08531173e+02,0
1.13036507e+02,-2.89704059e+02,1
6.92829571e+01,-3.87229170e+02,1
9.68787498e+01,-3.17805946e+02,1
9.93729050e+01,3.77466761e+02,2
-1.78027968e+01,4.18172428e+02,0
-1.74115008e+01,4.47142083e+02,0
-7.00257771e+01,2.56799909e+02,0
-4.01935910e+01,4.07276254e+02,0
-5.58978781e+00,4.61598634e+02,2
8.93217428e+01,3.33944532e+02,2
9.70023942e+01,3.67052664e+02,2
9.27077214e+01,-3.53843345e+02,1
1.06232815e+02,-2.65203730e+02,1
-4.27967485e+01,1.93961022e+02,0
9.90926484e+01,3.76524635e+02,2
9.56774172e+01,3.61222644e+02,2
9.46339837e+01,3.57038744e+02,2
1.10381026e+02,-2.88989535e+02,1
-4.81696748e+01,2.65585897e+02,0
1.08202923e+02,4.16068532e+02,2
-2.30308060e+01,4.82406569e+02,0
-4.02851047e+01,2.56429968e+02,0
9.11289358e+01,-3.30098632e+02,1
9.66020571e+01,3.65196854e+02,1
-3.08829404e+01,3.63039250e+02,0
8.40871502e+01,-3.37316744e+02,1
8.93181546e+01,-3.15738943e+02,1
9.97192018e+01,-3.21288085e+02,1
-2.75163481e+01,4.17090340e+02,0
9.89055394e+01,3.75517303e+02,2
-8.26018672e+01,2.53006944e+02,0
9.98890043e+01,3.79718043e+02,2
1.00986069e+02,3.84506560e+02,2
-6.47987924e+01,3.61806496e+02,0
9.26759663e+01,-3.19175656e+02,1
6.83600523e+01,-3.85629234e+02,1
9.12631390e+01,-3.13108221e+02,1
1.08789763e+02,-3.08475477e+02,1
-4.42878945e+01,3.56596333e+02,0
9.47598768e+01,-3.33216045e+02,1
9.13830735e+01,-3.36186322e+02,1
7.85464744e+01,-3.35581346e+02,1
9.98891201e+01,-2.99609873e+02,1
9.80004888e+01,3.71725933e+02,1
1.08075423e+02,-3.08679815e+02,1
8.62117818e+01,-3.58899135e+02,1
1.12664390e+02,-3.00206069e+02,1
9.92541769e+01,3.76810545e+02,2
1.26952043e+02,-2.66753402e+02,1
1.00880907e+02,3.83931312e+02,2
-3.46775469e+01,3.27368862e+02,0
9.49065032e+01,3.58047563e+02,2
9.66090084e+01,3.65259735e+02,2
-2.39367638e+01,4.16833006e+02,0
-2.58850452e+01,4.72260118e+02,0
9.74276664e+01,3.68751531e+02,2
1.07967357e+02,-2.89863894e+02,1
-1.97730903e+01,3.31221379e+02,0
-2.14034383e+01,4.00910490e+02,0
9.10032532e+01,-3.42375529e+02,1
-5.14024142e+01,3.71867267e+02,0
8.43974790e+01,-3.56795011e+02,1
1.21193469e+02,-2.95468387e+02,1
-2.59740212e+01,3.64290968e+02,0
9.54245782e+01,-3.62230248e+02,1
-6.04840103e+01,4.23557986e+02,0
1.05086850e+02,4.01724163e+02,2
8.88584106e+01,3.31692153e+02,2
-1.02374261e+01,3.14037504e+02,0
9.71859782e+01,3.67350149e+02,2
1.04614524e+02,-3.11598491e+02,1
1.04121008e+02,3.98293802e+02,2
1.09442553e+02,-2.93673003e+02,1
-1.67823488e+01,3.12588819e+02,0
1.02454185e+02,3.90808367e+02,2
1.04535632e+02,3.99522081e+02,2
1.11617807e+02,-2.95490551e+02,1
9.02058602e+01,-3.39335283e+02,1
-4.39925075e-01,3.92900102e+02,0
-1.02633731e+01,3.76775260e+02,0
1.11561348e+02,4.30138856e+02,2
