# x_1,x_2,Class_label
2.11085790e+01,1.97458367e+01,1
9.28246017e+00,-2.17814497e+00,1
-2.99514585e+01,2.25468715e+00,0
-2.24041945e+01,-2.01185209e+01,2
1.86587145e+01,-6.47384382e-01,1
1.36301601e+01,1.78654409e+01,1
-1.34206738e+01,-8.86249839e+00,2
-8.58523280e+00,8.78559298e+00,0
-1.08756772e+01,2.63371604e+00,2
1.57320786e+01,1.05826920e+01,1
7.04511327e+00,-2.28443707e+00,1
-1.40345071e+01,5.53205121e+00,0
2.28891181e+00,-1.22107872e+00,1
-2.67513459e+01,-2.51263950e+01,2
-5.17920842e+00,9.28325410e+00,0
-2.18083843e+01,4.96658414e+00,0
1.90933927e+01,1.04433673e+01,1
-2.09983376e+01,4.10572615e+00,0
-1.14226320e+00,9.79137350e+00,2
-1.33451086e+01,7.03760511e+00,0
-2.96253766e+01,2.17745162e+00,0
-2.78246931e+01,-2.43653207e+01,2
1.57045045e+01,1.01240971e+01,1
5.24714678e+00,1.37214008e+01,1
3.74950072e+00,1.14879195e+01,0
4.47811195e+00,1.22769654e+01,2
-1.84573920e+01,-1.55972200e+01,2
-5.66950829e-01,1.45164539e+01,2
-4.20566459e+00,8.10841090e+00,0
-4.36807172e+01,-3.39932450e+01,2
-4.80671657e+00,-2.07566819e+01,2
-1.10364253e+01,7.31718780e+00,0
-1.53141656e+01,-1.16107244e+01,2
-4.09008858e-01,8.90303615e+00,2
-1.74565753e+01,5.84489428e+00,0
-2.19922280e+01,-1.67680832e+01,2
1.35300330e+01,-5.99537544e+00,1
-2.19087771e+00,-1.14196116e+01,2
-1.11053079e+01,6.74149384e+00,0
2.09772591e+01,1.28586740e+01,1
-8.40432336e+00,7.30757894e+00,0
1.17089453e+01,1.28490713e+01,1
-4.66082010e+00,1.00328317e+01,0
-7.72000810e-01,8.99378629e+00,1
-4.17137037e+01,-3.98763006e+01,1
1.48980208e+01,2.20969285e+00,1
-4.49036221e+01,-4.29732282e+01,2
3.59879414e+00,1.02042038e+01,0
1.12970599e+01,8.62112982e+00,1
3.01480452e+01,2.59885731e+01,1
8.74188366e+00,-8.44934775e-01,2
-2.79298734e+01,-2.81183891e+01,2
1.80435582e+01,1.12108806e+01,1
-3.09510125e+01,1.63788869e+00,0
-2.44007720e+01,3.43680927e+00,0
-1.70680079e+01,-2.71476114e+01,2
-6.21290029e-01,8.41705057e+00,0
-2.85553214e+01,-2.73981900e+01,2
1.77254052e+01,1.55295459e+01,1
1.28228259e+01,5.22295009e+00,1
1.46408133e+01,7.98727498e+00,1
-2.94605096e+01,-2.18964562e+01,2
1.67546648e+01,5.65165945e+00,1
-2.94457775e+00,-3.60645824e+00,2
-1.55826930e+01,7.60490796e+00,0
7.84829460e+00,9.83287672e+00,1
-1.83916200e+01,4.69284002e+00,0
-3.99312889e+01,-3.67391431e+01,2
-2.56554169e+01,4.06933695e+00,0
-1.23528874e+01,-1.22015920e+01,2
-1.76818041e+00,-1.50859063e-01,2
3.36847934e+00,1.05155993e+01,0
9.97744623e+00,8.36441935e+00,1
-2.12342420e+01,-2.45395220e+01,2
1.62405072e+01,-2.89217835e+00,1
8.00657096e+00,4.26227071e+00,1
-3.34267220e+01,2.76155100e+00,0
-2.69214834e+01,-2.95766193e+01,2
8.77990581e+00,-3.72843374e-01,1
-1.89276089e+01,-2.33107801e+01,2
-2.24945879e+01,4.13802403e+00,0
-8.90323751e+00,-2.70946678e+00,2
5.08124638e+00,1.07902306e+01,0
-1.38384509e+01,-1.42893501e+01,2
-2.22020471e+01,3.50329954e+00,0
-1.35997805e+01,-7.67763084e+00,2
-2.00159769e+01,4.48947456e+00,0
-2.32648866e+01,-3.33856081e+01,2
1.02934446e+01,5.63364805e+00,1
1.22283719e+01,-7.36380656e+00,1
1.52572689e+01,7.76680965e+00,1
-1.95041752e+00,-1.20566856e+01,2
1.59496968e+01,1.73865457e+01,1
-1.98328212e+01,-2.18667321e+01,2
-1.48438248e+01,-7.84742553e+00,2
-7.67025977e+00,-1.33243458e+01,2
-1.13387270e+01,6.43004463e+00,0
-4.57877639e+00,-6.22778492e+00,2
-1.21375730e+01,-1.15994728e+01,2
3.77971670e+00,-9.76147232e+00,2
-2.67844123e+00,7.73391600e+00,2
-1.42899238e+01,-2.00521710e+01,2
2.19574351e+01,-2.75883731e+00,1
-5.16219683e+00,6.32444726e+00,2
3.20859383e+00,1.01248239e+01,2
-3.05624917e+01,-1.92048150e+01,2
4.37147549e+00,-3.91840045e-01,2
1.26760705e+01,5.96080988e+00,1
-1.45490022e+01,5.81146768e+00,0
-1.92373367e+01,5.46121798e+00,0
-1.41405427e+01,7.48692149e+00,0
1.88524735e+01,1.11784257e+01,1
-1.70793388e+01,4.21990195e+00,0
1.57798142e+01,9.23313547e+00,1
2.04384534e+01,5.34979443e+00,1
-2.41494193e+01,-1.38378662e+01,0
-1.52243629e+01,5.75362127e+00,0
1.60318599e+01,1.74588740e-01,1
-3.13275903e+01,-3.42710719e+01,2
-1.70435967e+00,-1.14525743e+01,2
-1.90076055e+01,5.12245972e+00,0
-1.26754685e+01,-9.99431434e+00,2
1.87130394e+01,7.96138391e+00,1
-3.29524612e+01,1.47599158e+00,0
1.71588651e+01,6.96491969e-01,1
-1.68642622e+01,6.13736391e+00,0
1.35709165e+01,1.23773099e+01,1
-4.22825331e+00,-5.21422620e+00,2
1.91658592e+01,6.54018683e+00,1
-1.44775964e+01,-2.34615220e+01,2
1.39835473e+00,-3.62319218e+00,2
1.18926574e+01,-9.67917000e-01,1
1.78042535e+01,4.41754947e+00,1
1.79781778e+01,4.30497366e+00,1
-3.42497682e+01,1.15524594e+00,0
-2.00974413e+01,6.27572654e+00,0
1.11755555e+01,1.35193258e+01,1
-1.26940350e+01,-1.51251604e+01,2
-3.33732506e+00,8.17583155e+00,0
-1.40800570e+01,7.69441585e+00,0
2.26078176e+01,6.18523672e+00,1
-2.51923766e+01,-2.58704438e+01,2
-2.02770260e+01,-1.24543035e+01,2
1.34721793e+01,7.27029091e+00,2
9.08233918e+00,3.60195154e+00,1
2.06633737e+01,-1.54252683e+00,1
-1.22739515e+01,7.44640522e+00,0
-1.81343793e+01,4.41689683e+00,0
1.85898938e+01,1.45709393e+01,1
-9.86624213e+00,6.26625111e-01,2
1.28177732e+01,1.31853550e+01,1
-2.52026060e+01,4.17245079e+00,0
1.79895733e+01,-1.01517212e+01,1
-1.66519548e+01,-1.68571888e+01,2
1.03665927e+01,7.39899510e+00,1
-1.64933340e+01,5.04947975e+00,0
1.31151817e+01,-8.65549578e+00,1
8.39551644e+00,1.40563435e+01,1
-3.90574279e+01,1.21579035e-01,0
-1.82060110e+01,3.90533172e+00,0
-4.61031137e+01,-2.76937637e+01,2
-1.28926331e+01,6.67178812e+00,0
4.78253263e+00,9.79276544e+00,0
-7.03889407e+00,9.07754680e+00,0
8.61815243e+00,-1.40158685e+00,1
8.06409628e+00,6.52867123e+00,2
1.67180791e+01,1.04554696e+01,1
-1.24838448e+01,-1.37022690e+01,2
1.61646646e+01,4.41841070e+00,1
-1.21838408e+01,-1.09697250e+01,2
-3.15902924e+01,-1.76227738e+01,2
-2.08027699e+01,-1.55423491e+01,2
1.72583812e+01,2.19380216e+01,1
-4.60051717e+00,8.76106956e+00,0
-1.50664782e+01,4.48234422e+00,0
-1.14921538e+01,-5.34943090e+00,2
-5.88184651e+00,-8.08823336e+00,2
-1.02830935e+01,9.37207897e+00,0
1.26788358e+01,-9.23410394e+00,1
9.99351056e+00,4.02527698e+00,1
-2.79202632e+01,-3.43965945e+01,2
-1.62578963e+01,-2.39395706e+01,2
2.11451642e+01,1.91005713e+01,1
-1.14527659e+01,-1.05618603e+01,2
1.65972540e+01,1.45292813e+01,1
1.30385783e+01,6.04634880e+00,1
7.45523135e+00,1.18169194e+01,0
1.36767043e+01,1.49043213e+00,1
-6.65315603e+00,9.14537694e+00,0
-2.14605925e+01,3.88512846e+00,0
-1.23526234e+01,6.25148830e+00,0
-2.55606798e+01,4.60267868e+00,0
-6.95028163e+00,8.86545809e+00,0
-1.39445494e+01,6.41579834e+00,0
-1.77380653e+01,5.66431075e+00,0
-2.62868743e+00,9.33524371e+00,2
-3.16263373e+01,2.74282321e+00,0
-3.02836882e+01,-2.18038728e+01,0
-1.19406178e+01,-2.07794090e+01,2
-1.13594252e+01,-9.52716553e+00,2
1.45843502e+00,1.35825096e+01,2
1.94858248e+01,2.94427441e+00,1
1.77503024e+01,-5.60016529e+00,1
1.48279933e+01,2.46952750e+01,1
8.64637844e+00,6.43583704e+00,1
1.94826752e+01,4.12409637e+00,1
8.74418486e+00,2.19698289e+00,1
-8.04729930e+00,6.85373528e+00,0
1.32623290e+00,1.08772302e+01,0
-2.30742943e+01,-2.72583281e+01,2
-2.65798759e+01,4.73632633e+00,0
-2.70095369e+01,3.30766362e+00,0
9.42937451e+00,5.34889300e+00,1
-2.96639406e+01,-1.95310211e+01,2
-1.81597701e+01,-2.61935871e+01,2
1.43952576e+01,2.44699620e+00,2
-1.64475531e+01,6.16680182e+00,0
-3.42463029e+00,8.35866318e+00,2
-4.08388294e+00,8.90434449e+00,1
3.18214328e+00,2.25019734e+01,1
-8.99900292e+00,6.87223457e+00,0
-2.33672893e+01,-2.11815380e+01,2
-1.15821906e+01,-9.84036992e+00,2
-1.03563105e+01,-2.03977169e+01,2
-2.46483168e+01,-2.35970740e+01,2
1.50451262e+01,3.96482423e+00,1
1.15934433e+01,7.87748324e+00,1
1.90775198e+01,8.43184585e+00,2
-2.70126726e+01,2.75284837e+00,0
-1.25550455e+01,6.89387482e+00,0
-1.03380149e+01,8.77181746e+00,0
-1.04634886e+01,6.27692535e+00,0
-1.34300277e+01,-8.11189465e+00,0
1.78118761e+01,9.73393283e+00,1
-1.20436472e+01,-3.67957138e+01,2
3.67772868e+00,-9.47980946e-01,1
-3.04616050e+00,3.25298230e+00,2
-1.05807277e+01,8.43021869e+00,0
-9.59596649e+00,-1.34668738e+01,2
-1.75446433e+01,5.69156922e+00,0
-1.89138510e+01,5.14460543e+00,0
-2.70458295e+01,3.82825361e+00,0
-8.87490392e+00,-4.46114057e+00,2
-3.54630281e+01,2.13375605e+00,0
1.68004592e+01,8.32930465e+00,1
-5.75706113e+00,-1.75946885e+01,2
-1.85670186e+01,-1.35558775e+01,2
-1.15541042e+01,7.03496851e+00,0
7.94313402e+00,1.48720261e+01,1
-6.20324315e+00,6.49553345e+00,0
-1.53266762e+01,-1.53312480e+01,2
2.77131279e+01,1.82129819e+01,1
-1.05185383e+01,6.75081485e+00,0
-1.48363742e+01,7.59412966e+00,0
1.53469147e+01,5.74181665e+00,1
1.01612005e+01,-1.10618209e+01,1
1.34304493e+01,1.44898857e+00,1
-2.57532121e+01,-3.00728468e+01,2
4.05073676e-02,9.70540202e+00,0
2.77406017e+00,8.91300003e+00,0
7.04328915e+00,6.91288131e+00,2
2.12685216e+01,1.49269393e+01,1
7.61935237e+00,-1.47996872e+01,1
-4.11049689e+01,1.60484680e-01,0
-1.97410989e+00,8.87915615e+00,2
-1.61222517e+01,5.26747723e+00,0
-7.84846834e-01,-5.05315718e+00,2
7.04237388e+00,-9.27069266e+00,1
-1.27935690e+01,-7.49684051e+00,2
-5.86581842e+00,-1.54134383e+01,2
1.08044084e+01,1.77856825e+01,1
-3.13390119e+01,-3.17805250e+01,2
-2.81276185e+01,-2.38066518e+01,2
9.76131541e+00,1.16468039e+01,0
-7.07899225e+00,8.38079143e+00,0
2.71043500e+01,-1.88447452e+00,1
-2.02042446e+01,4.78943716e+00,0
1.69883006e+01,2.30241560e+01,1
3.68638575e+00,9.67824891e+00,0
1.58023214e+01,5.87773375e+00,1
-1.67279460e+01,6.07904913e+00,0
-1.10239379e+01,7.78422782e+00,0
-1.48672397e+01,-1.88108962e+01,2
1.52248498e+01,8.97969520e+00,1
1.54189954e+01,4.43613252e+00,1
-1.58400051e+01,-1.73647256e+01,2
-1.18128937e+01,-2.00085467e+01,2
1.03897372e+01,4.61901335e+00,1
2.01847376e+01,2.30347302e+01,1
-1.08122249e+01,7.71931095e+00,0
-1.64562403e+01,5.47850580e+00,0
7.50197727e+00,3.03279749e+00,1
-2.40045047e+01,4.21773316e+00,0
-2.65861702e+01,-2.76328197e+01,2
1.80770539e+01,1.58812531e+01,1
-7.78824912e+00,-2.48165781e+01,2
9.11334018e+00,1.18106447e+00,1
-2.28570494e+01,-2.63043470e+01,2
1.74039406e+01,1.71003690e+01,1
6.44138412e+00,4.21407274e+00,1
-1.54872506e+01,6.60269870e+00,0
-1.27744530e+01,5.37052221e+00,1
-1.19503884e+01,-2.79996127e+01,2
-1.33908451e+01,6.14990599e+00,0
-1.65426592e+01,5.94209223e+00,0
-4.95039208e+00,9.07053302e+00,0
-1.23939757e+01,-1.92435671e+01,2
4.95808591e+00,6.63315618e+00,2
-2.31288602e+00,8.39430738e+00,0
1.12039811e+01,8.23249426e+00,1
1.91817233e+01,3.47170704e+00,1
-1.35351401e+01,7.35947746e+00,0
2.02002343e+01,1.30613591e+01,1
-1.64559561e+01,5.53808773e+00,0
-3.44988481e+01,-3.55762968e+01,1
-1.61587197e+00,-7.20665540e+00,2
-4.17398028e+01,-4.69147041e+01,2
-1.44774053e+01,6.23241195e+00,0
-1.45971313e+01,7.28120284e+00,0
9.54808744e+00,2.32584217e+00,1
-8.73837829e+00,-9.85575455e+00,2
-3.02823583e+01,-3.31114053e+01,2
1.50547601e+01,5.96184439e+00,1
-1.57881217e+01,-1.92339151e+01,2
-4.06434439e+00,8.79074859e+00,0
-1.09856295e+01,-2.42302664e+00,2
-2.24312309e+01,4.34278911e+00,0
-3.14594825e+00,8.17200589e+00,0
-1.74469831e+01,4.71472678e+00,0
-2.57301704e+01,3.99511018e+00,0
1.17900566e+01,1.89496083e+01,1
-4.40294913e+01,1.35683229e+00,0
-2.42919350e+00,-1.08155584e+01,1
-1.34282868e+01,6.21600784e+00,0
1.56959509e+01,5.78756370e+00,1
7.34789730e+00,1.16644198e+01,0
1.30469947e+01,1.22608065e+01,1
1.37669716e+01,6.35712779e-01,1
1.02598150e+01,3.42068481e+00,1
-2.53666026e+01,-2.98390463e+01,2
-1.73085028e+01,6.24352147e+00,0
-1.58981779e+01,-1.34381372e+01,2
1.49942739e+01,1.98635568e+01,1
-2.23172775e+01,5.43707257e+00,0
9.02786081e+00,-7.92518497e+00,1
-3.31354123e+00,9.30171277e+00,0
-1.66983907e+01,-2.09387286e+01,2
-7.94636037e+00,-2.47408330e+01,2
-3.61850154e+01,2.86699611e+00,0
-1.72654332e+01,5.88887941e+00,0
-8.16968213e+00,-1.22939360e+01,2
-2.31385913e+01,-1.74109919e+01,2
7.41735508e+00,5.23177492e-01,1
1.27061554e+01,1.33454437e+01,0
-2.36645956e+00,-4.96406035e-01,2
-4.10891962e+01,-1.55596794e+00,0
-2.20818612e+01,-2.60022053e+01,2
1.98995229e+01,1.16373763e+01,1
-1.04236909e+01,6.85262805e+00,0
1.88182381e+01,2.79523509e+00,1
1.98379423e+01,2.81711982e+00,1
1.23141103e+01,1.25123683e+01,1
-2.71828440e+00,3.38576313e+00,2
-2.59598068e+01,-2.81652042e+01,2
2.31450330e+01,1.60496640e+01,1
-3.15946469e+01,4.01501790e+00,0
-3.00741510e+00,-8.69765732e+00,2
-4.04765239e+01,-2.68892241e+01,2
-1.10899865e+01,5.47918781e+00,0
1.70079847e+00,5.74686332e+00,2
4.70041271e+00,1.13350737e+01,0
-2.18624634e+01,5.05663315e+00,0
-1.35441504e+01,-8.34103634e+00,2
-3.32980351e+01,2.33125593e+00,0
-9.58180736e+00,7.25248795e+00,0
1.04600652e+01,8.51954789e+00,1
-1.89228973e+01,5.82904895e+00,0
-2.07611075e+01,4.00357359e+00,0
-1.26691992e+01,-2.36538256e+01,2
-1.24634589e+01,7.17401061e+00,0
-2.18815726e+01,4.76653981e+00,0
-2.17506665e+01,-1.72577689e+01,2
-1.99722823e+01,-1.99777080e+01,2
6.64147501e+00,-2.78317570e+00,2
3.33208946e+00,1.02101277e+01,0
-1.83035209e+01,5.74381556e+00,2
4.75184141e+00,1.97440506e+00,1
-1.47999154e+01,5.81295230e+00,0
2.57539581e+00,-1.12126034e+01,1
-3.40569263e+00,-5.10498651e+00,2
-1.72913359e+01,-1.88864680e+01,2
-2.18705006e+01,-1.97328444e+01,2
-8.21470675e+00,-7.05036584e+00,2
-1.24073891e+01,-2.30786834e+01,2
1.67988295e+01,1.24406484e+01,1
1.26276327e+01,1.28905011e+01,0
-2.39803599e+01,-1.36500366e+01,2
-1.01142352e+01,7.65849348e+00,0
-2.31997554e+01,4.30969455e+00,0
-3.82879803e+01,1.33739595e+00,1
7.19644902e+00,-3.62271402e+00,1
-1.96320773e+01,5.77705028e+00,0
1.60850819e+01,-1.79588508e+00,1
-2.40556118e+01,5.19868977e+00,0
-3.04758525e+01,2.38875225e+00,0
-1.55080382e+01,-3.37195076e+01,2
-3.50918786e+01,-4.80839926e+01,2
1.19867987e+01,1.44445466e+01,1
-2.22300307e+01,-1.86212370e+01,1
-1.73888579e+01,-2.56622795e+01,2
7.81454635e+00,-3.38091469e+00,1
-7.66713653e+00,-1.86509738e+01,2
8.19763226e+00,1.08589363e+01,0
1.41837816e+01,8.66738361e+00,1
2.33603984e+01,6.71432170e+00,1
-3.13326124e+01,-3.31309941e+01,2
-2.36408027e+01,4.50831107e+00,0
1.21858227e+01,1.38993894e+01,1
-1.76435473e+01,5.58155537e+00,0
6.26526354e+00,1.13800633e+01,1
5.53516859e+00,1.12860160e+01,0
2.49750370e+01,1.44517862e+01,1
1.26509825e+01,2.98923542e+00,1
-2.84741414e+01,-2.66124756e+01,2
-6.14148873e+00,-2.75259973e+00,2
-1.81450228e+01,6.17168882e+00,0
-2.90445651e+01,-2.65580441e+01,2
1.87567980e+01,1.57086037e+01,1
-6.12546179e+00,-9.02888206e+00,2
1.62249968e+01,1.61310736e+01,2
5.24460942e+00,7.62362487e+00,2
1.07249225e+01,7.18414883e+00,2
1.76627744e+01,1.77488499e+01,1
-2.04532700e+01,6.29753679e+00,0
1.35529920e+01,-1.86090334e+00,1
-1.64659962e+01,6.04351778e+00,0
-3.33680814e+01,-3.33924896e+01,2
-1.85135529e+00,-2.04655914e+00,2
-1.18501963e+01,-2.33356147e+01,2
-1.22817355e+01,6.47564780e+00,0
1.22541603e+01,1.07891034e+01,1
-4.46938770e+00,7.46589961e+00,0
-1.93742159e+01,5.18176721e+00,2
1.12701094e+01,-1.29399469e+00,1
-7.60558291e+00,2.65491005e+00,2
-1.12562822e+01,2.02010956e+00,2
-9.71148987e+00,6.94749406e+00,0
1.68986849e+01,7.43269222e+00,1
-3.29078316e+00,9.05293503e+00,0
-8.11135595e-02,9.50254812e+00,0
1.30525800e+01,1.30075321e+01,0
-2.06402154e+01,-2.17037924e+01,2
1.01796135e+01,9.24975101e+00,1
-7.39220625e+00,7.44295582e+00,0
-1.08211299e+01,9.08722676e-01,2
-2.77711280e+01,4.20369516e+00,0
1.13680258e+01,1.19764881e+01,1
-1.82979224e+01,-1.10113249e+01,2
1.54053686e+01,1.51074418e+00,1
2.09096624e+01,1.22740530e+01,1
5.33746021e+00,4.29880291e+00,1
-2.09172783e+01,3.68145524e+00,1
-1.63830893e+01,5.24937521e+00,0
-1.66205882e+01,-2.60427164e+00,2
1.21551752e+00,7.98478708e+00,0
-2.16403151e+01,-3.77399484e+01,2
-4.00961709e+01,6.64961936e-01,0
-1.47316222e+01,6.66293446e+00,0
2.86186267e+01,1.50121262e+01,1
-3.15164634e+01,-2.07902952e+01,2
-1.67245169e+01,6.04636638e+00,0
2.69793503e+01,1.45984723e+01,1
-8.27345700e+00,7.62073016e+00,0
2.94283438e+01,2.78781538e+00,1
4.39005612e+00,1.81676614e+00,1
-7.27208193e+00,7.79936664e+00,0
2.03989169e+01,-1.09406967e+00,1
-3.18701870e+01,-3.00990122e+01,2
-8.20355334e+00,6.32743149e+00,0
1.11034837e+01,2.35285164e+00,1
1.41725185e+01,2.01458242e+00,1
-2.32642068e+01,-2.04019921e+01,2
-1.49858012e+01,-2.38717697e+01,2
2.08031176e+01,2.48363568e+00,1
-2.81617249e+01,2.57922758e+00,0
1.28542028e+01,-4.29393950e-01,1
-1.49191428e+01,6.11447674e+00,0
1.88435391e+01,1.11724229e+01,1
-5.56861862e+00,8.36770784e+00,0
1.92726208e+01,1.39118011e+01,0
1.64971625e+01,1.39119602e+01,1
-1.76740080e+01,-1.72897791e+01,2
6.44085317e+00,6.37308511e+00,1
-5.32186904e+00,7.76822181e+00,0
2.84474238e-01,9.49790696e+00,0
-1.03364826e+01,-1.64104584e+01,2
1.44660121e+01,7.83673824e+00,1
-1.28516304e+01,5.85476822e+00,0
1.06597700e+01,8.97440445e+00,2
-2.81797615e+01,4.05124067e+00,0
1.20930957e+01,-3.60665634e+00,1
1.41272864e+01,7.02742755e+00,1
2.15339036e+01,2.75082886e+01,1
-2.73032913e+01,-2.28890001e+01,2
1.48250281e+01,1.60459523e+01,1
1.25103831e+01,2.00563306e+01,1
8.03314226e+00,-3.80335046e+00,1
-9.07388353e+00,-1.56198507e+00,2
-2.66844815e+01,-2.75685812e+01,2
-5.11204798e+01,-1.58767617e+00,2
9.33585597e+00,1.26486986e+01,1
-1.71620291e+01,-1.29403395e+01,2
-3.32136017e+00,-1.47639024e+01,2
-1.69325732e+01,6.55144055e+00,0
-1.36888623e+01,-1.71827456e+01,2
-1.76211852e+01,-5.78115836e+00,2
-1.14273937e+01,7.48548417e+00,0
1.51372971e+00,1.00171971e+01,0
-1.31208166e+01,6.71791746e+00,0
-3.37699725e+01,-4.72822324e+01,2
-1.48338991e+01,6.49478232e+00,0
-7.12259621e+00,8.88101738e+00,0
-7.84586049e+00,-1.73022974e+01,2
2.33690570e+01,1.74347396e+01,1
1.60005925e+01,-6.43328730e+00,1
1.81268246e+01,4.22093312e+00,1
-1.47954357e+01,-1.49864660e+01,2
-1.83668681e+01,-1.94989810e+01,2
-3.19408018e+01,-2.69657687e+01,2
1.13285968e+01,3.56944506e+00,1
1.95936668e+01,9.11878722e+00,1
-2.41930110e+01,4.04183293e+00,0
5.64686467e+00,1.12174521e+01,0
-6.71369137e+00,8.65036137e+00,0
-2.03985968e+01,5.21270415e+00,0
5.86872664e+00,5.95425039e+00,1
-6.90977191e+00,-8.63821428e+00,2
-2.57231558e-01,9.70261688e+00,0
6.80008109e+00,1.52225334e+01,1
9.69466336e-01,2.06500583e-01,2
